title,dateTime
Leyna Bloom Becomes Sports Illustrated Swimsuit Issue’s First Trans Cover Model,2021-07-19T07:45:38Z
Leyna Bloom Becomes Sports Illustrated Swimsuit Issue’s First Trans Cover Model,2021-07-19T07:45:38Z
"Police Arrest Dozens as Antifa, Counter-Protesters Clash at LA Spa",2021-07-18T10:37:44Z
"Police Arrest Dozens as Antifa, Counter-Protesters Clash at LA Spa",2021-07-18T10:37:44Z
IOC Clears Trans Weightlifter to Compete in Olympics,2021-07-17T14:07:01Z
IOC Clears Trans Weightlifter to Compete in Olympics,2021-07-17T14:07:01Z
Study Finds Trans Women Athletes Still Retain Biological Advantages,2021-07-17T10:56:01Z
Study Finds Trans Women Athletes Still Retain Biological Advantages,2021-07-17T10:56:01Z
EU Commission Begins Legal Action Against Hungary and Poland over LGBT Issues,2021-07-17T03:56:04Z
EU Commission Begins Legal Action Against Hungary and Poland over LGBT Issues,2021-07-17T03:56:04Z
Next Major Emoji Update Could Include a Pregnant Man,2021-07-16T10:22:09Z
Next Major Emoji Update Could Include a Pregnant Man,2021-07-16T10:22:09Z
States Defend Arkansas Ban on Experimental Transgender Treatments for Children,2021-07-16T08:16:08Z
States Defend Arkansas Ban on Experimental Transgender Treatments for Children,2021-07-16T08:16:08Z
"Blue State Blues: Burning Books in America, Burning Cities in South Africa",2021-07-16T00:00:46Z
"Blue State Blues: Burning Books in America, Burning Cities in South Africa",2021-07-16T00:00:46Z
Not Woke Enough: GLAAD Chides Studios After Four Years of Zero Transgender Characters in Major Hollywood Movies,2021-07-15T11:12:45Z
Not Woke Enough: GLAAD Chides Studios After Four Years of Zero Transgender Characters in Major Hollywood Movies,2021-07-15T11:12:45Z
Booksellers Association Apologizes for ‘Violent Incident’ with ‘Anti-Trans Book’,2021-07-15T10:42:53Z
Booksellers Association Apologizes for ‘Violent Incident’ with ‘Anti-Trans Book’,2021-07-15T10:42:53Z
‘Stack the Deck Against Hate’ Trading Cards Feature Transgender Athletes,2021-07-15T10:07:51Z
‘Stack the Deck Against Hate’ Trading Cards Feature Transgender Athletes,2021-07-15T10:07:51Z
Amazon Workers Call for Censorship of Book that Questions Transgender ‘Craze’ Among Girls,2021-07-14T08:44:00Z
Amazon Workers Call for Censorship of Book that Questions Transgender ‘Craze’ Among Girls,2021-07-14T08:44:00Z
Courtney Cox Facebook Show Features Transgender Man’s Failed Attempt to Breastfeed ‘Non-Binary’ Infant,2021-07-14T06:29:32Z
Courtney Cox Facebook Show Features Transgender Man’s Failed Attempt to Breastfeed ‘Non-Binary’ Infant,2021-07-14T06:29:32Z
‘Pose’ Star Mj Rodriguez Is First Transgender Nominated for Lead Actress Emmy,2021-07-13T10:22:02Z
‘Pose’ Star Mj Rodriguez Is First Transgender Nominated for Lead Actress Emmy,2021-07-13T10:22:02Z
Texas Senate Advances Two Bills Banning Trans Athletes from Girls’ Sports,2021-07-13T08:34:16Z
Texas Senate Advances Two Bills Banning Trans Athletes from Girls’ Sports,2021-07-13T08:34:16Z
Motherhood Councillors Forced to Assist Transgenders on Their ‘Chestfeeding Journey’,2021-07-13T01:53:17Z
Motherhood Councillors Forced to Assist Transgenders on Their ‘Chestfeeding Journey’,2021-07-13T01:53:17Z
‘Medical Fascism’: Medical Journal Receives Backlash After Suggesting Parents Lose ‘Veto Power’ on Trans Children,2021-07-12T18:23:48Z
‘Medical Fascism’: Medical Journal Receives Backlash After Suggesting Parents Lose ‘Veto Power’ on Trans Children,2021-07-12T18:23:48Z
Medical Journal: ‘Parents Should Lose Veto Power’ over Children Going Trans,2021-07-12T01:15:42Z
Medical Journal: ‘Parents Should Lose Veto Power’ over Children Going Trans,2021-07-12T01:15:42Z
"Watch: Christian Woman, L.A. Times Debate Transgender Display in Women’s Spas",2021-07-10T15:14:55Z
"Watch: Christian Woman, L.A. Times Debate Transgender Display in Women’s Spas",2021-07-10T15:14:55Z
Women’s Health Magazine Features Female Who Celebrates Transgender Men Having ‘Genderless’ Pregnancy and Abortion,2021-07-09T17:58:52Z
Women’s Health Magazine Features Female Who Celebrates Transgender Men Having ‘Genderless’ Pregnancy and Abortion,2021-07-09T17:58:52Z
"L.A. Times Defends ‘Male-appearing Genitalia’ at Spa with Women, Girls",2021-07-09T13:07:50Z
"L.A. Times Defends ‘Male-appearing Genitalia’ at Spa with Women, Girls",2021-07-09T13:07:50Z
VA School Board Appeals Ruling to Reinstate Gym Coach Who Refused to Use Trans Pronouns,2021-07-07T19:09:09Z
VA School Board Appeals Ruling to Reinstate Gym Coach Who Refused to Use Trans Pronouns,2021-07-07T19:09:09Z
Female Weightlifter Says She Was Silenced for Criticism of Trans Olympian,2021-07-07T14:00:21Z
Female Weightlifter Says She Was Silenced for Criticism of Trans Olympian,2021-07-07T14:00:21Z
MEPs Call Hungary’s Anti-LGBT Propaganda Law a ‘Threat to Democracy’,2021-07-07T12:32:52Z
MEPs Call Hungary’s Anti-LGBT Propaganda Law a ‘Threat to Democracy’,2021-07-07T12:32:52Z
"Texas Gov. Greg Abbott Prioritizes Election Integrity, Critical Race Theory in Special Legislative Session Agenda",2021-07-07T12:02:36Z
"Texas Gov. Greg Abbott Prioritizes Election Integrity, Critical Race Theory in Special Legislative Session Agenda",2021-07-07T12:02:36Z
Washington Post: Transgender Man’s Wife Is His ‘Best Friend’,2021-07-06T16:00:45Z
Washington Post: Transgender Man’s Wife Is His ‘Best Friend’,2021-07-06T16:00:45Z
"Watch: UK’s Anti-Protest Bill is an Attack on Transgender ‘Liberation’, Claim Activists",2021-07-06T09:53:53Z
"Watch: UK’s Anti-Protest Bill is an Attack on Transgender ‘Liberation’, Claim Activists",2021-07-06T09:53:53Z
Report Shows How ‘Queer Creators’ Spent Years Pushing the LGBTQ Agenda in Children’s TV Programs,2021-07-06T08:18:43Z
Report Shows How ‘Queer Creators’ Spent Years Pushing the LGBTQ Agenda in Children’s TV Programs,2021-07-06T08:18:43Z
Paganistic Trans Sex Worker Artwork to be Displayed in London’s Trafalgar Square,2021-07-05T07:46:16Z
Paganistic Trans Sex Worker Artwork to be Displayed in London’s Trafalgar Square,2021-07-05T07:46:16Z
Petition Launched to Stop Laurel Hubbard Becoming First Trans Athlete to Compete at Olympics,2021-07-05T04:28:01Z
Petition Launched to Stop Laurel Hubbard Becoming First Trans Athlete to Compete at Olympics,2021-07-05T04:28:01Z
"Tory Govt Placing Trans Women in Female Only Prisons Is Lawful, UK High Court Rules",2021-07-03T03:20:23Z
"Tory Govt Placing Trans Women in Female Only Prisons Is Lawful, UK High Court Rules",2021-07-03T03:20:23Z
Biden’s Deputies Urge Children to Demand Transgender Status,2021-07-02T17:06:03Z
Biden’s Deputies Urge Children to Demand Transgender Status,2021-07-02T17:06:03Z
"Boy Scouts, Girl Scouts Must Be Prepared for Declining Numbers",2021-07-02T04:40:15Z
"Boy Scouts, Girl Scouts Must Be Prepared for Declining Numbers",2021-07-02T04:40:15Z
Spain Proposes Law Allowing People to Change Gender Without a Doctor,2021-07-02T02:35:47Z
Spain Proposes Law Allowing People to Change Gender Without a Doctor,2021-07-02T02:35:47Z
UK Government Defines LGBT Equality as ‘Key Economic Asset’,2021-07-01T11:25:50Z
UK Government Defines LGBT Equality as ‘Key Economic Asset’,2021-07-01T11:25:50Z
Science Says Transgender Hormones and Surgeries Do Not Prevent Suicides,2021-06-30T13:39:26Z
Science Says Transgender Hormones and Surgeries Do Not Prevent Suicides,2021-06-30T13:39:26Z
"WATCH: Ohio Democrats Scream, Bang Furniture in Opposition to Amendment Banning Trans Athletes from Women’s Sports ",2021-06-30T10:49:18Z
"WATCH: Ohio Democrats Scream, Bang Furniture in Opposition to Amendment Banning Trans Athletes from Women’s Sports ",2021-06-30T10:49:18Z
Transgender: White House to Denounce GOP Child-Protection Laws,2021-06-29T20:50:47Z
Transgender: White House to Denounce GOP Child-Protection Laws,2021-06-29T20:50:47Z
Methodist Church Announces it Will Add ‘Non-Binary’ as Gender Option,2021-06-29T13:06:50Z
Methodist Church Announces it Will Add ‘Non-Binary’ as Gender Option,2021-06-29T13:06:50Z
"Aquatic Center Confirms It Allowed Biological Topless Female Access to Men’s Bathroom, Locker Room",2021-06-29T10:22:29Z
"Aquatic Center Confirms It Allowed Biological Topless Female Access to Men’s Bathroom, Locker Room",2021-06-29T10:22:29Z
‘Proud Transgender Woman of Color’ Wins Miss Nevada USA Pageant,2021-06-28T19:46:31Z
‘Proud Transgender Woman of Color’ Wins Miss Nevada USA Pageant,2021-06-28T19:46:31Z
House Member on VA Sex Change Surgeries: ‘We Are Bankrupting Nation Chasing Far-Left Wishlist’,2021-06-28T15:33:18Z
House Member on VA Sex Change Surgeries: ‘We Are Bankrupting Nation Chasing Far-Left Wishlist’,2021-06-28T15:33:18Z
Supreme Court Not Deciding for Now if Schools Must Embrace Transgenderism,2021-06-28T13:01:26Z
Supreme Court Not Deciding for Now if Schools Must Embrace Transgenderism,2021-06-28T13:01:26Z
WATCH – Woman Confronts Spa After Naked Man Allegedly Enters Women’s Area: ‘I See a D*ck’,2021-06-28T11:10:29Z
WATCH – Woman Confronts Spa After Naked Man Allegedly Enters Women’s Area: ‘I See a D*ck’,2021-06-28T11:10:29Z
Transgender Poll: Majority of Americans Against Allowing Men to Compete Against Women,2021-06-26T12:55:21Z
Transgender Poll: Majority of Americans Against Allowing Men to Compete Against Women,2021-06-26T12:55:21Z
Eligibility Rule Keeps Transgender Runner Out of Trials,2021-06-24T08:01:37Z
Ap,2022-11-09T18:29:54Z
Eligibility Rule Keeps Transgender Runner Out of Trials,2021-06-24T08:01:37Z
Kamala Harris: ‘My Pronouns Are She and Her’,2021-06-24T05:32:57Z
Kamala Harris: ‘My Pronouns Are She and Her’,2021-06-24T05:32:57Z
Joe Biden Praises ‘Courage’ of Gay and Transgender Athletes for Coming Out,2021-06-23T13:34:54Z
Joe Biden Praises ‘Courage’ of Gay and Transgender Athletes for Coming Out,2021-06-23T13:34:54Z
Report: Tongan Woman Denied Chance to Compete in Olympics Because of Trans Weightlifter,2021-06-23T13:02:57Z
Report: Tongan Woman Denied Chance to Compete in Olympics Because of Trans Weightlifter,2021-06-23T13:02:57Z
"Loudoun County School Board Cuts Off Public Comments, Sics Police as Critical Race Theory Criticisms Grow",2021-06-23T11:50:24Z
"Loudoun County School Board Cuts Off Public Comments, Sics Police as Critical Race Theory Criticisms Grow",2021-06-23T11:50:24Z
Brett Favre: ‘Not Fair’ for Olympic Trans Weightlifter to Compete Against Females,2021-06-23T08:00:22Z
Brett Favre: ‘Not Fair’ for Olympic Trans Weightlifter to Compete Against Females,2021-06-23T08:00:22Z
Gov. John Bel Edwards Vetoes Ban on Trans Athletes: Issue ‘Does Not Exist in Louisiana’,2021-06-22T17:54:57Z
Gov. John Bel Edwards Vetoes Ban on Trans Athletes: Issue ‘Does Not Exist in Louisiana’,2021-06-22T17:54:57Z
GOP Lawmakers React to Military Offering ‘Gender Reassignment’ Surgery for Vets: ‘A Disgrace’,2021-06-22T13:01:13Z
GOP Lawmakers React to Military Offering ‘Gender Reassignment’ Surgery for Vets: ‘A Disgrace’,2021-06-22T13:01:13Z
Pro-Transgender Poll: Majority of Americans Oppose Men Competing Against Women,2021-06-22T12:17:51Z
Pro-Transgender Poll: Majority of Americans Oppose Men Competing Against Women,2021-06-22T12:17:51Z
U.S. Trans Athlete Allegedly Talked About Exploding the ‘Head of a President’ with ‘Dynamite’,2021-06-21T19:37:32Z
U.S. Trans Athlete Allegedly Talked About Exploding the ‘Head of a President’ with ‘Dynamite’,2021-06-21T19:37:32Z
‘Sex Not Gender’: British Female Olympian Blasts Inclusion of Trans Weightlifter at Tokyo Games,2021-06-21T18:10:42Z
‘Sex Not Gender’: British Female Olympian Blasts Inclusion of Trans Weightlifter at Tokyo Games,2021-06-21T18:10:42Z
Taxpayers Will Now Pay for Transgender Veterans’ ‘Gender Reassignment’ Surgery ,2021-06-21T16:06:05Z
Taxpayers Will Now Pay for Transgender Veterans’ ‘Gender Reassignment’ Surgery ,2021-06-21T16:06:05Z
U.S. Trans Athlete: ‘My Goal Is to Win the Olympics So I Can Burn a U.S. Flag on the Podium’,2021-06-21T12:07:11Z
U.S. Trans Athlete: ‘My Goal Is to Win the Olympics So I Can Burn a U.S. Flag on the Podium’,2021-06-21T12:07:11Z
"‘Stop the Insanity’: Fans, Media Erupt After Laurel Hubbard Becomes First Trans Athlete to Compete at Olympics",2021-06-21T11:11:26Z
"‘Stop the Insanity’: Fans, Media Erupt After Laurel Hubbard Becomes First Trans Athlete to Compete at Olympics",2021-06-21T11:11:26Z
WashPost: Biden’s Transgender Push Stalled by GOP Senate Opposition,2021-06-21T02:03:18Z
WashPost: Biden’s Transgender Push Stalled by GOP Senate Opposition,2021-06-21T02:03:18Z
Laurel Hubbard Becomes First Trans Athlete to Compete at Olympics,2021-06-20T20:53:35Z
Laurel Hubbard Becomes First Trans Athlete to Compete at Olympics,2021-06-20T20:53:35Z
Nolte: Tolkien Society’s ‘Diversity’ Seminar Includes ‘Transgender Realities in The Lord of the Rings’,2021-06-18T09:31:57Z
Nolte: Tolkien Society’s ‘Diversity’ Seminar Includes ‘Transgender Realities in The Lord of the Rings’,2021-06-18T09:31:57Z
Florida School Board Opposes State Law Protecting Women’s Sports,2021-06-18T06:05:59Z
Florida School Board Opposes State Law Protecting Women’s Sports,2021-06-18T06:05:59Z
"DOJ Claims Trans Laws in West Virginia, Arkansas Are Unconstitutional",2021-06-17T18:00:38Z
"DOJ Claims Trans Laws in West Virginia, Arkansas Are Unconstitutional",2021-06-17T18:00:38Z
Biden Equal Employment Opportunity Commissioner Pushing Transgender Ideology,2021-06-16T17:14:05Z
Biden Equal Employment Opportunity Commissioner Pushing Transgender Ideology,2021-06-16T17:14:05Z
Wisconsin State Assembly Bans Trans Athletes from Competing in Women’s Sports,2021-06-16T17:11:14Z
Wisconsin State Assembly Bans Trans Athletes from Competing in Women’s Sports,2021-06-16T17:11:14Z
Biden Administration Doubles Down on Expanding Title IX to Cover Transgender Students,2021-06-16T11:11:48Z
Biden Administration Doubles Down on Expanding Title IX to Cover Transgender Students,2021-06-16T11:11:48Z
Library Sorry for Including Conservative Scholar’s Book on Transgenderism in Pride Month Display,2021-06-16T10:10:25Z
Library Sorry for Including Conservative Scholar’s Book on Transgenderism in Pride Month Display,2021-06-16T10:10:25Z
J.K. Simmons Says ‘Juno’ Co-Star Elliot Page Is ‘Iconic in a New Way’ After Coming Out as Transgender,2021-06-16T08:19:52Z
J.K. Simmons Says ‘Juno’ Co-Star Elliot Page Is ‘Iconic in a New Way’ After Coming Out as Transgender,2021-06-16T08:19:52Z
Sweden Allows Trans Youth to Choose Which Gender to Compete With,2021-06-13T03:30:44Z
Sweden Allows Trans Youth to Choose Which Gender to Compete With,2021-06-13T03:30:44Z
Kamala Harris at D.C. Pride Parade: Transgender Community Must Be ‘Protected’,2021-06-12T17:14:11Z
Kamala Harris at D.C. Pride Parade: Transgender Community Must Be ‘Protected’,2021-06-12T17:14:11Z
VA School District to Appeal Ruling Reinstating Gym Coach Who Refused to Use Trans Pronouns,2021-06-12T10:07:08Z
VA School District to Appeal Ruling Reinstating Gym Coach Who Refused to Use Trans Pronouns,2021-06-12T10:07:08Z
‘Rooted in Sexism’: Virginia Teen Slams School Board’s Trans Locker Room Policy,2021-06-11T12:36:03Z
‘Rooted in Sexism’: Virginia Teen Slams School Board’s Trans Locker Room Policy,2021-06-11T12:36:03Z
Shows Aimed at Children See 222% Increase in LGBTQ Characters and Stories in Just Two Years,2021-06-11T09:35:48Z
Shows Aimed at Children See 222% Increase in LGBTQ Characters and Stories in Just Two Years,2021-06-11T09:35:48Z
Gallup Poll: 51% Say ‘Changing One’s Gender’ Is ‘Morally Wrong’,2021-06-11T09:08:14Z
Gallup Poll: 51% Say ‘Changing One’s Gender’ Is ‘Morally Wrong’,2021-06-11T09:08:14Z
Human Rights Campaign Suing Florida Gov. DeSantis over Trans Sports Law,2021-06-10T18:43:05Z
Human Rights Campaign Suing Florida Gov. DeSantis over Trans Sports Law,2021-06-10T18:43:05Z
‘Chardonnay Antifa’: Community Blasts School Board for Suspending Teacher Who Refused to Use Trans Pronouns,2021-06-10T18:05:53Z
‘Chardonnay Antifa’: Community Blasts School Board for Suspending Teacher Who Refused to Use Trans Pronouns,2021-06-10T18:05:53Z
"Trans Actor Laverne Cox Blasts Republicans for ‘Dehumanizing’ Trans Kids, ‘Weaponizing the Culture Wars’",2021-06-09T15:22:45Z
"Trans Actor Laverne Cox Blasts Republicans for ‘Dehumanizing’ Trans Kids, ‘Weaponizing the Culture Wars’",2021-06-09T15:22:45Z
Ohio GOP Lawmakers Act to Protect Teachers from Being Forced to Embrace Left-wing Gender Policies,2021-06-09T12:59:27Z
Ohio GOP Lawmakers Act to Protect Teachers from Being Forced to Embrace Left-wing Gender Policies,2021-06-09T12:59:27Z
WATCH: ACLU Attorney: ‘Absolutely Fair’ for Trans ‘Women’ to Compete with Girls,2021-06-08T18:41:33Z
WATCH: ACLU Attorney: ‘Absolutely Fair’ for Trans ‘Women’ to Compete with Girls,2021-06-08T18:41:33Z
"Committee to Address Safety of Transgender ‘Males,’ ‘Females’ Not Women Facing Sexual Assault Behind Bars",2021-06-08T14:58:30Z
"Committee to Address Safety of Transgender ‘Males,’ ‘Females’ Not Women Facing Sexual Assault Behind Bars",2021-06-08T14:58:30Z
Court Orders Loudoun County School Board to Reinstate Teacher Suspended for Christian Speech on LGBT,2021-06-08T10:24:05Z
